"PathSelectionPolicy","Cluster","LUN","NameHBA","Host","Status","Path","NAA"
"RoundRobin","TQCLAPP01","2","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000197200952533031423343"
"RoundRobin","TQCLAPP01","73","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533033334231"
"RoundRobin","TQCLAPP01","19","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533031443342"
"RoundRobin","TQCLAPP01","23","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533036323331"
"RoundRobin","TQCLAPP01","100","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533034453745"
"RoundRobin","TQCLAPP01","19","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533036304431"
"RoundRobin","TQCLAPP01","136","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533034324241"
"RoundRobin","TQCLAPP01","92","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533034423645"
"RoundRobin","TQCLAPP01","64","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000192605225533043324130"
"RoundRobin","TQCLAPP01","109","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533032444631"
"RoundRobin","TQCLAPP01","76","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000192605225533043373138"
"RoundRobin","TQCLAPP01","45","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000192605225533037344137"
"RoundRobin","TQCLAPP01","53","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533031463135"
"RoundRobin","TQCLAPP01","102","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533034453942"
"RoundRobin","TQCLAPP01","26","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533031443545"
"RoundRobin","TQCLAPP01","115","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533032464345"
"RoundRobin","TQCLAPP01","94","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533034423845"
"RoundRobin","TQCLAPP01","79","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000192605225533043373336"
"RoundRobin","TQCLAPP01","86","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533033423446"
"RoundRobin","TQCLAPP01","41","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000192605225533037333139"
"RoundRobin","TQCLAPP01","14","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533031393342"
"RoundRobin","TQCLAPP01","42","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533031443741"
"RoundRobin","TQCLAPP01","68","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000192605225533043324338"
"RoundRobin","TQCLAPP01","43","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533031443742"
"RoundRobin","TQCLAPP01","44","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533031443744"
"RoundRobin","TQCLAPP01","71","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533033333944"
"RoundRobin","TQCLAPP01","118","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533033303843"
"RoundRobin","TQCLAPP01","58","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533032303445"
"RoundRobin","TQCLAPP01","44","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000192605225533037333337"
"RoundRobin","TQCLAPP01","62","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000192605225533043323843"
"RoundRobin","TQCLAPP01","88","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533033454636"
"RoundRobin","TQCLAPP01","61","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533032303643"
"RoundRobin","TQCLAPP01","56","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533031463735"
"RoundRobin","TQCLAPP01","1","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000192605225533030333433"
"RoundRobin","TQCLAPP01","1","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533030444432"
"RoundRobin","TQCLAPP01","132","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533033393235"
"RoundRobin","TQCLAPP01","125","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533033344230"
"RoundRobin","TQCLAPP01","21","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000192605225533036314431"
"RoundRobin","TQCLAPP01","8","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000197200952533030343441"
"RoundRobin","TQCLAPP01","9","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000197200952533030343442"
"RoundRobin","TQCLAPP01","10","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000197200952533030343443"
"RoundRobin","TQCLAPP01","138","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533034393836"
"RoundRobin","TQCLAPP01","11","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000197200952533030343444"
"RoundRobin","TQCLAPP01","12","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000197200952533030343445"
"RoundRobin","TQCLAPP01","13","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000197200952533030343446"
"RoundRobin","TQCLAPP01","26","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000192605225533037304441"
"RoundRobin","TQCLAPP01","47","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000192605225533041304543"
"RoundRobin","TQCLAPP01","4","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533031333743"
"RoundRobin","TQCLAPP01","16","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000192605225533032394135"
"RoundRobin","TQCLAPP01","81","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533033363337"
"RoundRobin","TQCLAPP01","22","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000192605225533036314631"
"RoundRobin","TQCLAPP01","75","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533033343745"
"RoundRobin","TQCLAPP01","129","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533033383043"
"RoundRobin","TQCLAPP01","134","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533033393631"
"RoundRobin","TQCLAPP01","51","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000192605225533041313134"
"RoundRobin","TQCLAPP01","31","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000192605225533037324235"
"RoundRobin","TQCLAPP01","7","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533031333941"
"RoundRobin","TQCLAPP01","78","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533033343943"
"RoundRobin","TQCLAPP01","72","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000192605225533043364630"
"RoundRobin","TQCLAPP01","107","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533032444444"
"RoundRobin","TQCLAPP01","54","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000192605225533041313332"
"RoundRobin","TQCLAPP01","34","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000192605225533037324433"
"RoundRobin","TQCLAPP01","20","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533031443430"
"RoundRobin","TQCLAPP01","81","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000192605225533043453642"
"RoundRobin","TQCLAPP01","112","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533032464230"
"RoundRobin","TQCLAPP01","24","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000192605225533036333931"
"RoundRobin","TQCLAPP01","21","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533031443435"
"RoundRobin","TQCLAPP01","65","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000192605225533043324141"
"RoundRobin","TQCLAPP01","110","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533032444642"
"RoundRobin","TQCLAPP01","111","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533032453035"
"RoundRobin","TQCLAPP01","57","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000192605225533041313530"
"RoundRobin","TQCLAPP01","37","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000192605225533037324631"
"RoundRobin","TQCLAPP01","54","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533031463146"
"RoundRobin","TQCLAPP01","27","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533031443633"
"RoundRobin","TQCLAPP01","28","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533031443639"
"RoundRobin","TQCLAPP01","116","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533032464438"
"RoundRobin","TQCLAPP01","127","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533033354235"
"RoundRobin","TQCLAPP01","105","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533032434336"
"RoundRobin","TQCLAPP01","119","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533033304541"
"RoundRobin","TQCLAPP01","45","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533031443830"
"RoundRobin","TQCLAPP01","46","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533031443831"
"RoundRobin","TQCLAPP01","47","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533031443832"
"RoundRobin","TQCLAPP01","48","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533031443833"
"RoundRobin","TQCLAPP01","4","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000192605225533031393841"
"RoundRobin","TQCLAPP01","15","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533031393435"
"RoundRobin","TQCLAPP01","49","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533031443834"
"RoundRobin","TQCLAPP01","50","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533031443835"
"RoundRobin","TQCLAPP01","89","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533033463030"
"RoundRobin","TQCLAPP01","69","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533033324332"
"RoundRobin","TQCLAPP01","59","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533032303538"
"RoundRobin","TQCLAPP01","18","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533031393633"
"RoundRobin","TQCLAPP01","63","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000192605225533043323936"
"RoundRobin","TQCLAPP01","16","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000197200952533030353645"
"RoundRobin","TQCLAPP01","17","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000197200952533030353646"
"RoundRobin","TQCLAPP01","62","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533032453631"
"RoundRobin","TQCLAPP01","24","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000197200952533030443342"
"RoundRobin","TQCLAPP01","25","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000197200952533030443343"
"RoundRobin","TQCLAPP01","123","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533033343432"
"RoundRobin","TQCLAPP01","26","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000197200952533030443344"
"RoundRobin","TQCLAPP01","3","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000192605225533030363544"
"RoundRobin","TQCLAPP01","51","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533031453236"
"RoundRobin","TQCLAPP01","57","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533031463746"
"RoundRobin","TQCLAPP01","2","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000192605225533030333444"
"RoundRobin","TQCLAPP01","1","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000197200952533030343330"
"RoundRobin","TQCLAPP01","133","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533033393246"
"RoundRobin","TQCLAPP01","126","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533033344241"
"RoundRobin","TQCLAPP01","3","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000197200952533030343337"
"RoundRobin","TQCLAPP01","64","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533032453831"
"RoundRobin","TQCLAPP01","2","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533031333638"
"RoundRobin","TQCLAPP01","14","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000197200952533030343530"
"RoundRobin","TQCLAPP01","103","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533034454135"
"RoundRobin","TQCLAPP01","83","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000192605225533044384433"
"RoundRobin","TQCLAPP01","84","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000192605225533044384434"
"RoundRobin","TQCLAPP01","27","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000192605225533037304534"
"RoundRobin","TQCLAPP01","48","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000192605225533041304636"
"RoundRobin","TQCLAPP01","85","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000192605225533044384435"
"RoundRobin","TQCLAPP01","5","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533031333836"
"RoundRobin","TQCLAPP01","11","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533031384333"
"RoundRobin","TQCLAPP01","86","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000192605225533044384438"
"RoundRobin","TQCLAPP01","87","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000192605225533044384439"
"RoundRobin","TQCLAPP01","135","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533033393642"
"RoundRobin","TQCLAPP01","76","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533033343838"
"RoundRobin","TQCLAPP01","130","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533033383136"
"RoundRobin","TQCLAPP01","52","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000192605225533041313145"
"RoundRobin","TQCLAPP01","32","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000192605225533037324246"
"RoundRobin","TQCLAPP01","98","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533034453641"
"RoundRobin","TQCLAPP01","22","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000197200952533030364132"
"RoundRobin","TQCLAPP01","72","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533033334137"
"RoundRobin","TQCLAPP01","73","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000192605225533043364641"
"RoundRobin","TQCLAPP01","74","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000192605225533043373034"
"RoundRobin","TQCLAPP01","91","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533034423545"
"RoundRobin","TQCLAPP01","55","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000192605225533041313343"
"RoundRobin","TQCLAPP01","35","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000192605225533037324444"
"RoundRobin","TQCLAPP01","5","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000192605225533031394141"
"RoundRobin","TQCLAPP01","108","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533032444537"
"RoundRobin","TQCLAPP01","22","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533031443441"
"RoundRobin","TQCLAPP01","113","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533032464241"
"RoundRobin","TQCLAPP01","23","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533031443446"
"RoundRobin","TQCLAPP01","77","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000192605225533043373232"
"RoundRobin","TQCLAPP01","82","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000192605225533043453735"
"RoundRobin","TQCLAPP01","84","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533033423342"
"RoundRobin","TQCLAPP01","93","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533034423745"
"RoundRobin","TQCLAPP01","58","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000192605225533041313541"
"RoundRobin","TQCLAPP01","38","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000192605225533037324642"
"RoundRobin","TQCLAPP01","39","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000192605225533037333035"
"RoundRobin","TQCLAPP01","66","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000192605225533043324234"
"RoundRobin","TQCLAPP01","6","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000192605225533031394341"
"RoundRobin","TQCLAPP01","95","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533034424632"
"RoundRobin","TQCLAPP01","29","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533031443643"
"RoundRobin","TQCLAPP01","55","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533031463239"
"RoundRobin","TQCLAPP01","30","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533031443644"
"RoundRobin","TQCLAPP01","23","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000197200952533030364534"
"RoundRobin","TQCLAPP01","80","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000192605225533043373430"
"RoundRobin","TQCLAPP01","31","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533031443645"
"RoundRobin","TQCLAPP01","32","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533031443646"
"RoundRobin","TQCLAPP01","42","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000192605225533037333233"
"RoundRobin","TQCLAPP01","69","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000192605225533043324432"
"RoundRobin","TQCLAPP01","67","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533033324145"
"RoundRobin","TQCLAPP01","7","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000192605225533031394541"
"RoundRobin","TQCLAPP01","66","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533032463838"
"RoundRobin","TQCLAPP01","16","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533031393446"
"RoundRobin","TQCLAPP01","120","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533033304634"
"RoundRobin","TQCLAPP01","9","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000192605225533031434439"
"RoundRobin","TQCLAPP01","128","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533033373346"
"RoundRobin","TQCLAPP01","0","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533030444332"
"RoundRobin","TQCLAPP01","18","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000197200952533030353730"
"RoundRobin","TQCLAPP01","19","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000197200952533030353731"
"RoundRobin","TQCLAPP01","20","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000197200952533030353732"
"RoundRobin","TQCLAPP01","21","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000197200952533030353733"
"RoundRobin","TQCLAPP01","8","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533031334134"
"RoundRobin","TQCLAPP01","0","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000192605225533030333339"
"RoundRobin","TQCLAPP01","80","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533033363035"
"RoundRobin","TQCLAPP01","79","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533033354642"
"RoundRobin","TQCLAPP01","124","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533033343443"
"RoundRobin","TQCLAPP01","8","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000192605225533031413041"
"RoundRobin","TQCLAPP01","4","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000197200952533030343341"
"RoundRobin","TQCLAPP01","5","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000197200952533030343342"
"RoundRobin","TQCLAPP01","139","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533034393930"
"RoundRobin","TQCLAPP01","17","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000192605225533036303331"
"RoundRobin","TQCLAPP01","12","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000192605225533032373834"
"RoundRobin","TQCLAPP01","49","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000192605225533041313030"
"RoundRobin","TQCLAPP01","29","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000192605225533037324131"
"RoundRobin","TQCLAPP01","15","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000197200952533030343544"
"RoundRobin","TQCLAPP01","82","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000195702494533033363431"
"RoundRobin","TQCLAPP01","88","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000192605225533044384441"
"RoundRobin","TQCLAPP01","89","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000192605225533044384442"
"RoundRobin","TQCLAPP01","90","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000192605225533044384444"
"RoundRobin","TQCLAPP01","13","vmhba3","tqesxsenh063.senha.sat.mx",,,"naa.60000970000192605225533032383034"
